Project,Resource,Segment Start,Segment End,Soft Allocation
PR1027,csk.testEngineer,01.Jun.2025,01.Jul.2025,0.0
PR1027,csk.testEngineer,01.Jul.2025,01.Aug.2025,0.0
PR1027,csk.testEngineer,01.Aug.2025,01.Sep.2025,0.0
PR1027,csk.testEngineer,01.Sep.2025,01.Oct.2025,0.0
PR1027,csk.testEngineer,01.Oct.2025,01.Nov.2025,0.0
PR1027,csk.testEngineer,01.Nov.2025,01.Dec.2025,0.0
PR1027,csk.testEngineer,01.Dec.2025,01.Jan.2026,0.0
PR1027,csk.businessAnalyst,01.Jan.2023,01.Feb.2023,0.0
PR1027,csk.businessAnalyst,01.Feb.2023,01.Mar.2023,0.0
PR1027,csk.businessAnalyst,01.Mar.2023,01.Apr.2023,0.0
PR1027,csk.businessAnalyst,01.Apr.2023,01.May.2023,0.0
PR1027,csk.businessAnalyst,01.May.2023,01.Jun.2023,0.0
PR1027,csk.businessAnalyst,01.Jun.2023,01.Jul.2023,0.0
PR1027,csk.businessAnalyst,01.Jul.2023,01.Aug.2023,0.0
PR1027,csk.businessAnalyst,01.Aug.2023,01.Sep.2023,0.0
PR1027,csk.businessAnalyst,01.Sep.2023,01.Oct.2023,0.0
PR1027,csk.businessAnalyst,01.Oct.2023,01.Nov.2023,0.0
PR1027,csk.businessAnalyst,01.Nov.2023,01.Dec.2023,0.0
PR1027,csk.businessAnalyst,01.Dec.2023,01.Jan.2024,0.0
PR1027,csk.businessAnalyst,01.Jan.2024,01.Feb.2024,0.0
PR1027,csk.businessAnalyst,01.Feb.2024,01.Mar.2024,0.0
PR1027,csk.businessAnalyst,01.Mar.2024,01.Apr.2024,0.0
PR1027,csk.businessAnalyst,01.Apr.2024,01.May.2024,0.0
PR1027,csk.businessAnalyst,01.May.2024,01.Jun.2024,0.0
PR1027,csk.businessAnalyst,01.Jun.2024,01.Jul.2024,0.0
PR1027,csk.businessAnalyst,01.Jul.2024,01.Aug.2024,0.0
PR1027,csk.businessAnalyst,01.Aug.2024,01.Sep.2024,0.0
PR1027,csk.businessAnalyst,01.Sep.2024,01.Oct.2024,0.0
PR1027,csk.businessAnalyst,01.Oct.2024,01.Nov.2024,0.0
PR1027,csk.businessAnalyst,01.Nov.2024,01.Dec.2024,0.0
PR1027,csk.businessAnalyst,01.Dec.2024,01.Jan.2025,1.0
PR1027,csk.businessAnalyst,01.Jan.2025,01.Feb.2025,2.0
PR1027,csk.businessAnalyst,01.Feb.2025,01.Mar.2025,0.0
PR1027,csk.businessAnalyst,01.Mar.2025,01.Apr.2025,1.0
PR1027,csk.businessAnalyst,01.Apr.2025,01.May.2025,1.0
PR1027,csk.businessAnalyst,01.May.2025,01.Jun.2025,0.0
PR1027,csk.businessAnalyst,01.Jun.2025,01.Jul.2025,0.0
PR1027,csk.businessAnalyst,01.Jul.2025,01.Aug.2025,0.0
PR1027,csk.businessAnalyst,01.Aug.2025,01.Sep.2025,0.0
PR1027,csk.businessAnalyst,01.Sep.2025,01.Oct.2025,0.0
PR1027,csk.businessAnalyst,01.Oct.2025,01.Nov.2025,0.0
PR1027,csk.businessAnalyst,01.Nov.2025,01.Dec.2025,0.0
PR1027,csk.businessAnalyst,01.Dec.2025,01.Jan.2026,0.0
PR1027,csk.storageArchitect,01.Jan.2023,01.Feb.2023,0.0
PR1027,csk.storageArchitect,01.Feb.2023,01.Mar.2023,0.0
PR1027,csk.storageArchitect,01.Mar.2023,01.Apr.2023,0.0
PR1027,csk.storageArchitect,01.Apr.2023,01.May.2023,0.0
PR1027,csk.storageArchitect,01.May.2023,01.Jun.2023,0.0
PR1027,csk.storageArchitect,01.Jun.2023,01.Jul.2023,0.0
PR1027,csk.storageArchitect,01.Jul.2023,01.Aug.2023,0.0
PR1027,csk.storageArchitect,01.Aug.2023,01.Sep.2023,0.0
PR1027,csk.storageArchitect,01.Sep.2023,01.Oct.2023,0.0
PR1027,csk.storageArchitect,01.Oct.2023,01.Nov.2023,0.0
PR1027,csk.storageArchitect,01.Nov.2023,01.Dec.2023,0.0
PR1027,csk.storageArchitect,01.Dec.2023,01.Jan.2024,0.0
PR1027,csk.storageArchitect,01.Jan.2024,01.Feb.2024,0.0
PR1027,csk.storageArchitect,01.Feb.2024,01.Mar.2024,0.0
PR1027,csk.storageArchitect,01.Mar.2024,01.Apr.2024,0.0
PR1027,csk.storageArchitect,01.Apr.2024,01.May.2024,0.0
PR1027,csk.storageArchitect,01.May.2024,01.Jun.2024,0.0
PR1027,csk.storageArchitect,01.Jun.2024,01.Jul.2024,0.0
PR1027,csk.storageArchitect,01.Jul.2024,01.Aug.2024,0.0
PR1027,csk.storageArchitect,01.Aug.2024,01.Sep.2024,0.0
PR1027,csk.storageArchitect,01.Sep.2024,01.Oct.2024,0.0
PR1027,csk.storageArchitect,01.Oct.2024,01.Nov.2024,0.0
PR1027,csk.storageArchitect,01.Nov.2024,01.Dec.2024,0.0
PR1027,csk.storageArchitect,01.Dec.2024,01.Jan.2025,0.0
PR1027,csk.storageArchitect,01.Jan.2025,01.Feb.2025,1.0
PR1027,csk.storageArchitect,01.Feb.2025,01.Mar.2025,1.0
PR1027,csk.storageArchitect,01.Mar.2025,01.Apr.2025,0.0
PR1027,csk.storageArchitect,01.Apr.2025,01.May.2025,0.0
PR1027,csk.storageArchitect,01.May.2025,01.Jun.2025,0.0
PR1027,csk.storageArchitect,01.Jun.2025,01.Jul.2025,0.0
PR1027,csk.storageArchitect,01.Jul.2025,01.Aug.2025,0.0
PR1027,csk.storageArchitect,01.Aug.2025,01.Sep.2025,0.0
PR1027,csk.storageArchitect,01.Sep.2025,01.Oct.2025,0.0
PR1027,csk.storageArchitect,01.Oct.2025,01.Nov.2025,0.0
PR1027,csk.storageArchitect,01.Nov.2025,01.Dec.2025,0.0
PR1027,csk.storageArchitect,01.Dec.2025,01.Jan.2026,0.0
PR1027,csk.networkEngineer,01.Jan.2023,01.Feb.2023,0.0
PR1027,csk.networkEngineer,01.Feb.2023,01.Mar.2023,0.0
PR1027,csk.networkEngineer,01.Mar.2023,01.Apr.2023,0.0
PR1027,csk.networkEngineer,01.Apr.2023,01.May.2023,0.0
PR1027,csk.networkEngineer,01.May.2023,01.Jun.2023,0.0
PR1027,csk.networkEngineer,01.Jun.2023,01.Jul.2023,0.0
PR1027,csk.networkEngineer,01.Jul.2023,01.Aug.2023,0.0
PR1027,csk.networkEngineer,01.Aug.2023,01.Sep.2023,0.0
PR1027,csk.networkEngineer,01.Sep.2023,01.Oct.2023,0.0
PR1027,csk.networkEngineer,01.Oct.2023,01.Nov.2023,0.0
PR1027,csk.networkEngineer,01.Nov.2023,01.Dec.2023,0.0
PR1027,csk.networkEngineer,01.Dec.2023,01.Jan.2024,0.0
PR1027,csk.networkEngineer,01.Jan.2024,01.Feb.2024,0.0
PR1027,csk.networkEngineer,01.Feb.2024,01.Mar.2024,0.0
PR1027,csk.networkEngineer,01.Mar.2024,01.Apr.2024,0.0
PR1027,csk.networkEngineer,01.Apr.2024,01.May.2024,0.0
PR1027,csk.networkEngineer,01.May.2024,01.Jun.2024,0.0
PR1027,csk.networkEngineer,01.Jun.2024,01.Jul.2024,0.0
PR1027,csk.networkEngineer,01.Jul.2024,01.Aug.2024,0.0
PR1027,csk.networkEngineer,01.Aug.2024,01.Sep.2024,0.0
PR1027,csk.networkEngineer,01.Sep.2024,01.Oct.2024,0.0
PR1027,csk.networkEngineer,01.Oct.2024,01.Nov.2024,0.0
PR1027,csk.networkEngineer,01.Nov.2024,01.Dec.2024,0.0
PR1027,csk.networkEngineer,01.Dec.2024,01.Jan.2025,0.0
PR1027,csk.networkEngineer,01.Jan.2025,01.Feb.2025,1.0
PR1027,csk.networkEngineer,01.Feb.2025,01.Mar.2025,1.0
PR1027,csk.networkEngineer,01.Mar.2025,01.Apr.2025,1.0
PR1027,csk.networkEngineer,01.Apr.2025,01.May.2025,0.0
PR1027,csk.networkEngineer,01.May.2025,01.Jun.2025,0.0
PR1027,csk.networkEngineer,01.Jun.2025,01.Jul.2025,0.0
PR1027,csk.networkEngineer,01.Jul.2025,01.Aug.2025,0.0
PR1027,csk.networkEngineer,01.Aug.2025,01.Sep.2025,0.0
PR1027,csk.networkEngineer,01.Sep.2025,01.Oct.2025,0.0
PR1027,csk.networkEngineer,01.Oct.2025,01.Nov.2025,0.0
PR1027,csk.networkEngineer,01.Nov.2025,01.Dec.2025,0.0
PR1027,csk.networkEngineer,01.Dec.2025,01.Jan.2026,0.0
PR1028,paulaGranger,01.Jan.2023,01.Feb.2023,0.0
PR1028,paulaGranger,01.Feb.2023,01.Mar.2023,0.0
PR1028,paulaGranger,01.Mar.2023,01.Apr.2023,0.0
PR1028,paulaGranger,01.Apr.2023,01.May.2023,0.0
PR1028,paulaGranger,01.May.2023,01.Jun.2023,0.0
PR1028,paulaGranger,01.Jun.2023,01.Jul.2023,0.0
PR1028,paulaGranger,01.Jul.2023,01.Aug.2023,0.0
PR1028,paulaGranger,01.Aug.2023,01.Sep.2023,0.0
PR1028,paulaGranger,01.Sep.2023,01.Oct.2023,0.0
PR1028,paulaGranger,01.Oct.2023,01.Nov.2023,0.0
PR1028,paulaGranger,01.Nov.2023,01.Dec.2023,0.0
PR1028,paulaGranger,01.Dec.2023,01.Jan.2024,0.0
PR1028,paulaGranger,01.Jan.2024,01.Feb.2024,0.0
PR1028,paulaGranger,01.Feb.2024,01.Mar.2024,0.0
PR1028,paulaGranger,01.Mar.2024,01.Apr.2024,0.0
PR1028,paulaGranger,01.Apr.2024,01.May.2024,0.0
PR1028,paulaGranger,01.May.2024,01.Jun.2024,0.0
PR1028,paulaGranger,01.Jun.2024,01.Jul.2024,0.0
PR1028,paulaGranger,01.Jul.2024,01.Aug.2024,0.0
PR1028,paulaGranger,01.Aug.2024,01.Sep.2024,0.0
PR1028,paulaGranger,01.Sep.2024,01.Oct.2024,2.0
PR1028,paulaGranger,01.Oct.2024,01.Nov.2024,2.0
PR1028,paulaGranger,01.Nov.2024,01.Dec.2024,1.0
PR1028,paulaGranger,01.Dec.2024,01.Jan.2025,1.0
PR1028,paulaGranger,01.Jan.2025,01.Feb.2025,1.0
PR1028,paulaGranger,01.Feb.2025,01.Mar.2025,0.0
PR1028,paulaGranger,01.Mar.2025,01.Apr.2025,0.0
PR1028,paulaGranger,01.Apr.2025,01.May.2025,0.0
PR1028,paulaGranger,01.May.2025,01.Jun.2025,0.0
PR1028,paulaGranger,01.Jun.2025,01.Jul.2025,0.0
PR1028,paulaGranger,01.Jul.2025,01.Aug.2025,0.0
PR1028,paulaGranger,01.Aug.2025,01.Sep.2025,0.0
PR1028,paulaGranger,01.Sep.2025,01.Oct.2025,0.0
PR1028,paulaGranger,01.Oct.2025,01.Nov.2025,0.0
PR1028,paulaGranger,01.Nov.2025,01.Dec.2025,0.0
PR1028,paulaGranger,01.Dec.2025,01.Jan.2026,0.0
PR1028,terryWalker,01.Jan.2023,01.Feb.2023,0.0
PR1028,terryWalker,01.Feb.2023,01.Mar.2023,0.0
PR1028,terryWalker,01.Mar.2023,01.Apr.2023,0.0
PR1028,terryWalker,01.Apr.2023,01.May.2023,0.0
PR1028,terryWalker,01.May.2023,01.Jun.2023,0.0
PR1028,terryWalker,01.Jun.2023,01.Jul.2023,0.0
PR1028,terryWalker,01.Jul.2023,01.Aug.2023,0.0
PR1028,terryWalker,01.Aug.2023,01.Sep.2023,0.0
PR1028,terryWalker,01.Sep.2023,01.Oct.2023,0.0
PR1028,terryWalker,01.Oct.2023,01.Nov.2023,0.0
PR1028,terryWalker,01.Nov.2023,01.Dec.2023,0.0
PR1028,terryWalker,01.Dec.2023,01.Jan.2024,0.0
PR1028,terryWalker,01.Jan.2024,01.Feb.2024,0.0
PR1028,terryWalker,01.Feb.2024,01.Mar.2024,0.0
PR1028,terryWalker,01.Mar.2024,01.Apr.2024,0.0
PR1028,terryWalker,01.Apr.2024,01.May.2024,0.0
PR1028,terryWalker,01.May.2024,01.Jun.2024,0.0
PR1028,terryWalker,01.Jun.2024,01.Jul.2024,0.0
PR1028,terryWalker,01.Jul.2024,01.Aug.2024,0.0
PR1028,terryWalker,01.Aug.2024,01.Sep.2024,0.0
PR1028,terryWalker,01.Sep.2024,01.Oct.2024,2.0
PR1028,terryWalker,01.Oct.2024,01.Nov.2024,2.0
PR1028,terryWalker,01.Nov.2024,01.Dec.2024,1.0
PR1028,terryWalker,01.Dec.2024,01.Jan.2025,1.0
PR1028,terryWalker,01.Jan.2025,01.Feb.2025,0.0
PR1028,terryWalker,01.Feb.2025,01.Mar.2025,0.0
PR1028,terryWalker,01.Mar.2025,01.Apr.2025,0.0
PR1028,terryWalker,01.Apr.2025,01.May.2025,0.0
PR1028,terryWalker,01.May.2025,01.Jun.2025,0.0
PR1028,terryWalker,01.Jun.2025,01.Jul.2025,0.0
PR1028,terryWalker,01.Jul.2025,01.Aug.2025,0.0
PR1028,terryWalker,01.Aug.2025,01.Sep.2025,0.0
PR1028,terryWalker,01.Sep.2025,01.Oct.2025,0.0
PR1028,terryWalker,01.Oct.2025,01.Nov.2025,0.0
PR1028,terryWalker,01.Nov.2025,01.Dec.2025,0.0
PR1028,terryWalker,01.Dec.2025,01.Jan.2026,0.0
PR1028,ericJohnson,01.Jan.2023,01.Feb.2023,0.0
PR1028,ericJohnson,01.Feb.2023,01.Mar.2023,0.0
PR1028,ericJohnson,01.Mar.2023,01.Apr.2023,0.0
PR1028,ericJohnson,01.Apr.2023,01.May.2023,0.0
PR1028,ericJohnson,01.May.2023,01.Jun.2023,0.0
PR1028,ericJohnson,01.Jun.2023,01.Jul.2023,0.0
PR1028,ericJohnson,01.Jul.2023,01.Aug.2023,0.0
PR1028,ericJohnson,01.Aug.2023,01.Sep.2023,0.0
PR1028,ericJohnson,01.Sep.2023,01.Oct.2023,0.0
PR1028,ericJohnson,01.Oct.2023,01.Nov.2023,0.0
PR1028,ericJohnson,01.Nov.2023,01.Dec.2023,0.0
PR1028,ericJohnson,01.Dec.2023,01.Jan.2024,0.0
PR1028,ericJohnson,01.Jan.2024,01.Feb.2024,0.0
PR1028,ericJohnson,01.Feb.2024,01.Mar.2024,0.0
PR1028,ericJohnson,01.Mar.2024,01.Apr.2024,0.0
PR1028,ericJohnson,01.Apr.2024,01.May.2024,0.0
PR1028,ericJohnson,01.May.2024,01.Jun.2024,0.0
PR1028,ericJohnson,01.Jun.2024,01.Jul.2024,0.0
PR1028,ericJohnson,01.Jul.2024,01.Aug.2024,0.0
PR1028,ericJohnson,01.Aug.2024,01.Sep.2024,0.0
PR1028,ericJohnson,01.Sep.2024,01.Oct.2024,2.0
PR1028,ericJohnson,01.Oct.2024,01.Nov.2024,1.0
PR1028,ericJohnson,01.Nov.2024,01.Dec.2024,1.0
PR1028,ericJohnson,01.Dec.2024,01.Jan.2025,1.0
PR1028,ericJohnson,01.Jan.2025,01.Feb.2025,0.0
PR1028,ericJohnson,01.Feb.2025,01.Mar.2025,0.0
PR1028,ericJohnson,01.Mar.2025,01.Apr.2025,0.0
PR1028,ericJohnson,01.Apr.2025,01.May.2025,0.0
PR1028,ericJohnson,01.May.2025,01.Jun.2025,0.0
PR1028,ericJohnson,01.Jun.2025,01.Jul.2025,0.0
PR1028,ericJohnson,01.Jul.2025,01.Aug.2025,0.0
PR1028,ericJohnson,01.Aug.2025,01.Sep.2025,0.0
PR1028,ericJohnson,01.Sep.2025,01.Oct.2025,0.0
PR1028,ericJohnson,01.Oct.2025,01.Nov.2025,0.0
PR1028,ericJohnson,01.Nov.2025,01.Dec.2025,0.0
PR1028,ericJohnson,01.Dec.2025,01.Jan.2026,0.0
PR1028,cherylAmos,01.Jan.2023,01.Feb.2023,0.0
PR1028,cherylAmos,01.Feb.2023,01.Mar.2023,0.0
PR1028,cherylAmos,01.Mar.2023,01.Apr.2023,0.0
PR1028,cherylAmos,01.Apr.2023,01.May.2023,0.0
PR1028,cherylAmos,01.May.2023,01.Jun.2023,0.0
PR1028,cherylAmos,01.Jun.2023,01.Jul.2023,0.0
PR1028,cherylAmos,01.Jul.2023,01.Aug.2023,0.0
PR1028,cherylAmos,01.Aug.2023,01.Sep.2023,0.0
PR1028,cherylAmos,01.Sep.2023,01.Oct.2023,0.0
PR1028,cherylAmos,01.Oct.2023,01.Nov.2023,0.0
PR1028,cherylAmos,01.Nov.2023,01.Dec.2023,0.0
PR1028,cherylAmos,01.Dec.2023,01.Jan.2024,0.0
PR1028,cherylAmos,01.Jan.2024,01.Feb.2024,0.0
PR1028,cherylAmos,01.Feb.2024,01.Mar.2024,0.0
PR1028,cherylAmos,01.Mar.2024,01.Apr.2024,0.0
PR1028,cherylAmos,01.Apr.2024,01.May.2024,0.0
PR1028,cherylAmos,01.May.2024,01.Jun.2024,0.0
PR1028,cherylAmos,01.Jun.2024,01.Jul.2024,0.0
PR1028,cherylAmos,01.Jul.2024,01.Aug.2024,0.0
PR1028,cherylAmos,01.Aug.2024,01.Sep.2024,0.0
PR1028,cherylAmos,01.Sep.2024,01.Oct.2024,2.0
PR1028,cherylAmos,01.Oct.2024,01.Nov.2024,1.0
PR1028,cherylAmos,01.Nov.2024,01.Dec.2024,0.0
PR1028,cherylAmos,01.Dec.2024,01.Jan.2025,1.0
PR1028,cherylAmos,01.Jan.2025,01.Feb.2025,1.0
PR1028,cherylAmos,01.Feb.2025,01.Mar.2025,0.0
PR1028,cherylAmos,01.Mar.2025,01.Apr.2025,0.0
PR1028,cherylAmos,01.Apr.2025,01.May.2025,0.0
PR1028,cherylAmos,01.May.2025,01.Jun.2025,0.0
PR1028,cherylAmos,01.Jun.2025,01.Jul.2025,0.0
PR1028,cherylAmos,01.Jul.2025,01.Aug.2025,0.0
PR1028,cherylAmos,01.Aug.2025,01.Sep.2025,0.0
PR1028,cherylAmos,01.Sep.2025,01.Oct.2025,0.0
PR1028,cherylAmos,01.Oct.2025,01.Nov.2025,0.0
PR1028,cherylAmos,01.Nov.2025,01.Dec.2025,0.0
PR1028,cherylAmos,01.Dec.2025,01.Jan.2026,0.0
PR1028,edLevert,01.Jan.2023,01.Feb.2023,0.0
PR1028,edLevert,01.Feb.2023,01.Mar.2023,0.0
PR1028,edLevert,01.Mar.2023,01.Apr.2023,0.0
PR1028,edLevert,01.Apr.2023,01.May.2023,0.0
PR1028,edLevert,01.May.2023,01.Jun.2023,0.0
PR1028,edLevert,01.Jun.2023,01.Jul.2023,0.0
PR1028,edLevert,01.Jul.2023,01.Aug.2023,0.0
PR1028,edLevert,01.Aug.2023,01.Sep.2023,0.0
PR1028,edLevert,01.Sep.2023,01.Oct.2023,0.0
PR1028,edLevert,01.Oct.2023,01.Nov.2023,0.0
PR1028,edLevert,01.Nov.2023,01.Dec.2023,0.0
PR1028,edLevert,01.Dec.2023,01.Jan.2024,0.0
PR1028,edLevert,01.Jan.2024,01.Feb.2024,0.0
PR1028,edLevert,01.Feb.2024,01.Mar.2024,0.0
PR1028,edLevert,01.Mar.2024,01.Apr.2024,0.0
PR1028,edLevert,01.Apr.2024,01.May.2024,0.0
PR1028,edLevert,01.May.2024,01.Jun.2024,0.0
PR1028,edLevert,01.Jun.2024,01.Jul.2024,0.0
PR1028,edLevert,01.Jul.2024,01.Aug.2024,0.0
PR1028,edLevert,01.Aug.2024,01.Sep.2024,0.0
PR1028,edLevert,01.Sep.2024,01.Oct.2024,2.0
PR1028,edLevert,01.Oct.2024,01.Nov.2024,2.0
PR1028,edLevert,01.Nov.2024,01.Dec.2024,1.0
PR1028,edLevert,01.Dec.2024,01.Jan.2025,1.0
PR1028,edLevert,01.Jan.2025,01.Feb.2025,1.0
PR1028,edLevert,01.Feb.2025,01.Mar.2025,0.0
PR1028,edLevert,01.Mar.2025,01.Apr.2025,0.0
PR1028,edLevert,01.Apr.2025,01.May.2025,0.0
PR1028,edLevert,01.May.2025,01.Jun.2025,0.0
PR1028,edLevert,01.Jun.2025,01.Jul.2025,0.0
PR1028,edLevert,01.Jul.2025,01.Aug.2025,0.0
PR1028,edLevert,01.Aug.2025,01.Sep.2025,0.0
PR1028,edLevert,01.Sep.2025,01.Oct.2025,0.0
PR1028,edLevert,01.Oct.2025,01.Nov.2025,0.0
PR1028,edLevert,01.Nov.2025,01.Dec.2025,0.0
PR1028,edLevert,01.Dec.2025,01.Jan.2026,0.0
PR1029,henryReed,01.Jan.2023,01.Feb.2023,0.0
PR1029,henryReed,01.Feb.2023,01.Mar.2023,0.0
PR1029,henryReed,01.Mar.2023,01.Apr.2023,0.0
PR1029,henryReed,01.Apr.2023,01.May.2023,0.0
PR1029,henryReed,01.May.2023,01.Jun.2023,0.0
PR1029,henryReed,01.Jun.2023,01.Jul.2023,0.0
PR1029,henryReed,01.Jul.2023,01.Aug.2023,0.0
PR1029,henryReed,01.Aug.2023,01.Sep.2023,0.0
PR1029,henryReed,01.Sep.2023,01.Oct.2023,0.0
PR1029,henryReed,01.Oct.2023,01.Nov.2023,0.0
PR1029,henryReed,01.Nov.2023,01.Dec.2023,0.0
PR1029,henryReed,01.Dec.2023,01.Jan.2024,0.0
PR1029,henryReed,01.Jan.2024,01.Feb.2024,0.0
PR1029,henryReed,01.Feb.2024,01.Mar.2024,0.0
PR1029,henryReed,01.Mar.2024,01.Apr.2024,0.0
PR1029,henryReed,01.Apr.2024,01.May.2024,0.0
PR1029,henryReed,01.May.2024,01.Jun.2024,0.0
PR1029,henryReed,01.Jun.2024,01.Jul.2024,0.0
PR1029,henryReed,01.Jul.2024,01.Aug.2024,0.0
PR1029,henryReed,01.Aug.2024,01.Sep.2024,0.0
PR1029,henryReed,01.Sep.2024,01.Oct.2024,0.0
PR1029,henryReed,01.Oct.2024,01.Nov.2024,2.0
PR1029,henryReed,01.Nov.2024,01.Dec.2024,2.0
PR1029,henryReed,01.Dec.2024,01.Jan.2025,1.0
PR1029,henryReed,01.Jan.2025,01.Feb.2025,1.0
PR1029,henryReed,01.Feb.2025,01.Mar.2025,1.0
PR1029,henryReed,01.Mar.2025,01.Apr.2025,0.0
PR1029,henryReed,01.Apr.2025,01.May.2025,0.0
PR1029,henryReed,01.May.2025,01.Jun.2025,0.0
PR1029,henryReed,01.Jun.2025,01.Jul.2025,0.0
PR1029,henryReed,01.Jul.2025,01.Aug.2025,0.0
PR1029,henryReed,01.Aug.2025,01.Sep.2025,0.0
PR1029,henryReed,01.Sep.2025,01.Oct.2025,0.0
PR1029,henryReed,01.Oct.2025,01.Nov.2025,0.0
PR1029,henryReed,01.Nov.2025,01.Dec.2025,0.0
PR1029,henryReed,01.Dec.2025,01.Jan.2026,0.0
PR1029,mikeSampson,01.Jan.2023,01.Feb.2023,0.0
PR1029,mikeSampson,01.Feb.2023,01.Mar.2023,0.0
PR1029,mikeSampson,01.Mar.2023,01.Apr.2023,0.0
PR1029,mikeSampson,01.Apr.2023,01.May.2023,0.0
PR1029,mikeSampson,01.May.2023,01.Jun.2023,0.0
PR1029,mikeSampson,01.Jun.2023,01.Jul.2023,0.0
PR1029,mikeSampson,01.Jul.2023,01.Aug.2023,0.0
PR1029,mikeSampson,01.Aug.2023,01.Sep.2023,0.0
PR1029,mikeSampson,01.Sep.2023,01.Oct.2023,0.0
PR1029,mikeSampson,01.Oct.2023,01.Nov.2023,0.0
PR1029,mikeSampson,01.Nov.2023,01.Dec.2023,0.0
PR1029,mikeSampson,01.Dec.2023,01.Jan.2024,0.0
PR1029,mikeSampson,01.Jan.2024,01.Feb.2024,0.0
PR1029,mikeSampson,01.Feb.2024,01.Mar.2024,0.0
PR1029,mikeSampson,01.Mar.2024,01.Apr.2024,0.0
PR1029,mikeSampson,01.Apr.2024,01.May.2024,0.0
PR1029,mikeSampson,01.May.2024,01.Jun.2024,0.0
PR1029,mikeSampson,01.Jun.2024,01.Jul.2024,0.0
PR1029,mikeSampson,01.Jul.2024,01.Aug.2024,0.0
PR1029,mikeSampson,01.Aug.2024,01.Sep.2024,0.0
PR1029,mikeSampson,01.Sep.2024,01.Oct.2024,0.0
PR1029,mikeSampson,01.Oct.2024,01.Nov.2024,4.5
PR1029,mikeSampson,01.Nov.2024,01.Dec.2024,4.5
PR1029,mikeSampson,01.Dec.2024,01.Jan.2025,3.25
PR1029,mikeSampson,01.Jan.2025,01.Feb.2025,1.0
PR1029,mikeSampson,01.Feb.2025,01.Mar.2025,0.0
PR1029,mikeSampson,01.Mar.2025,01.Apr.2025,0.0
PR1029,mikeSampson,01.Apr.2025,01.May.2025,0.0
PR1029,mikeSampson,01.May.2025,01.Jun.2025,0.0
PR1029,mikeSampson,01.Jun.2025,01.Jul.2025,0.0
PR1029,mikeSampson,01.Jul.2025,01.Aug.2025,0.0
PR1029,mikeSampson,01.Aug.2025,01.Sep.2025,0.0
PR1029,mikeSampson,01.Sep.2025,01.Oct.2025,0.0
PR1029,mikeSampson,01.Oct.2025,01.Nov.2025,0.0
PR1029,mikeSampson,01.Nov.2025,01.Dec.2025,0.0
PR1029,mikeSampson,01.Dec.2025,01.Jan.2026,0.0
PR1029,valerieChilders,01.Jan.2023,01.Feb.2023,0.0
PR1029,valerieChilders,01.Feb.2023,01.Mar.2023,0.0
PR1029,valerieChilders,01.Mar.2023,01.Apr.2023,0.0
PR1029,valerieChilders,01.Apr.2023,01.May.2023,0.0
PR1029,valerieChilders,01.May.2023,01.Jun.2023,0.0
PR1029,valerieChilders,01.Jun.2023,01.Jul.2023,0.0
PR1029,valerieChilders,01.Jul.2023,01.Aug.2023,0.0
PR1029,valerieChilders,01.Aug.2023,01.Sep.2023,0.0
PR1029,valerieChilders,01.Sep.2023,01.Oct.2023,0.0
PR1029,valerieChilders,01.Oct.2023,01.Nov.2023,0.0
PR1029,valerieChilders,01.Nov.2023,01.Dec.2023,0.0
PR1029,valerieChilders,01.Dec.2023,01.Jan.2024,0.0
PR1029,valerieChilders,01.Jan.2024,01.Feb.2024,0.0
PR1029,valerieChilders,01.Feb.2024,01.Mar.2024,0.0
PR1029,valerieChilders,01.Mar.2024,01.Apr.2024,0.0
PR1029,valerieChilders,01.Apr.2024,01.May.2024,0.0
PR1029,valerieChilders,01.May.2024,01.Jun.2024,0.0
PR1029,valerieChilders,01.Jun.2024,01.Jul.2024,0.0
PR1029,valerieChilders,01.Jul.2024,01.Aug.2024,0.0
PR1029,valerieChilders,01.Aug.2024,01.Sep.2024,0.0
PR1029,valerieChilders,01.Sep.2024,01.Oct.2024,0.0
PR1029,valerieChilders,01.Oct.2024,01.Nov.2024,2.0
PR1029,valerieChilders,01.Nov.2024,01.Dec.2024,2.0
PR1029,valerieChilders,01.Dec.2024,01.Jan.2025,1.0
PR1029,valerieChilders,01.Jan.2025,01.Feb.2025,0.0
PR1029,valerieChilders,01.Feb.2025,01.Mar.2025,0.0
PR1029,valerieChilders,01.Mar.2025,01.Apr.2025,0.0
PR1029,valerieChilders,01.Apr.2025,01.May.2025,0.0
PR1029,valerieChilders,01.May.2025,01.Jun.2025,0.0
PR1029,valerieChilders,01.Jun.2025,01.Jul.2025,0.0
PR1029,valerieChilders,01.Jul.2025,01.Aug.2025,0.0
PR1029,valerieChilders,01.Aug.2025,01.Sep.2025,0.0
PR1029,valerieChilders,01.Sep.2025,01.Oct.2025,0.0
PR1029,valerieChilders,01.Oct.2025,01.Nov.2025,0.0
PR1029,valerieChilders,01.Nov.2025,01.Dec.2025,0.0
PR1029,valerieChilders,01.Dec.2025,01.Jan.2026,0.0
PR1029,jasonBerry,01.Jan.2023,01.Feb.2023,0.0
PR1029,jasonBerry,01.Feb.2023,01.Mar.2023,0.0
PR1029,jasonBerry,01.Mar.2023,01.Apr.2023,0.0
PR1029,jasonBerry,01.Apr.2023,01.May.2023,0.0
PR1029,jasonBerry,01.May.2023,01.Jun.2023,0.0
PR1029,jasonBerry,01.Jun.2023,01.Jul.2023,0.0
